"","date","hits","keyword","geo","time","gprop","category"
"1",2021-06-06,88,"Common Ostrich","world","today 12-m","web",0
"2",2021-06-13,34,"Common Ostrich","world","today 12-m","web",0
"3",2021-06-20,44,"Common Ostrich","world","today 12-m","web",0
"4",2021-06-27,44,"Common Ostrich","world","today 12-m","web",0
"5",2021-07-04,40,"Common Ostrich","world","today 12-m","web",0
"6",2021-07-11,35,"Common Ostrich","world","today 12-m","web",0
"7",2021-07-18,53,"Common Ostrich","world","today 12-m","web",0
"8",2021-07-25,40,"Common Ostrich","world","today 12-m","web",0
"9",2021-08-01,45,"Common Ostrich","world","today 12-m","web",0
"10",2021-08-08,50,"Common Ostrich","world","today 12-m","web",0
"11",2021-08-15,50,"Common Ostrich","world","today 12-m","web",0
"12",2021-08-22,26,"Common Ostrich","world","today 12-m","web",0
"13",2021-08-29,52,"Common Ostrich","world","today 12-m","web",0
"14",2021-09-05,69,"Common Ostrich","world","today 12-m","web",0
"15",2021-09-12,79,"Common Ostrich","world","today 12-m","web",0
"16",2021-09-19,80,"Common Ostrich","world","today 12-m","web",0
"17",2021-09-26,46,"Common Ostrich","world","today 12-m","web",0
"18",2021-10-03,100,"Common Ostrich","world","today 12-m","web",0
"19",2021-10-10,65,"Common Ostrich","world","today 12-m","web",0
"20",2021-10-17,47,"Common Ostrich","world","today 12-m","web",0
"21",2021-10-24,52,"Common Ostrich","world","today 12-m","web",0
"22",2021-10-31,38,"Common Ostrich","world","today 12-m","web",0
"23",2021-11-07,31,"Common Ostrich","world","today 12-m","web",0
"24",2021-11-14,94,"Common Ostrich","world","today 12-m","web",0
"25",2021-11-21,41,"Common Ostrich","world","today 12-m","web",0
"26",2021-11-28,40,"Common Ostrich","world","today 12-m","web",0
"27",2021-12-05,58,"Common Ostrich","world","today 12-m","web",0
"28",2021-12-12,49,"Common Ostrich","world","today 12-m","web",0
"29",2021-12-19,40,"Common Ostrich","world","today 12-m","web",0
"30",2021-12-26,86,"Common Ostrich","world","today 12-m","web",0
"31",2022-01-02,59,"Common Ostrich","world","today 12-m","web",0
"32",2022-01-09,27,"Common Ostrich","world","today 12-m","web",0
"33",2022-01-16,64,"Common Ostrich","world","today 12-m","web",0
"34",2022-01-23,32,"Common Ostrich","world","today 12-m","web",0
"35",2022-01-30,61,"Common Ostrich","world","today 12-m","web",0
"36",2022-02-06,44,"Common Ostrich","world","today 12-m","web",0
"37",2022-02-13,28,"Common Ostrich","world","today 12-m","web",0
"38",2022-02-20,38,"Common Ostrich","world","today 12-m","web",0
"39",2022-02-27,49,"Common Ostrich","world","today 12-m","web",0
"40",2022-03-06,38,"Common Ostrich","world","today 12-m","web",0
"41",2022-03-13,74,"Common Ostrich","world","today 12-m","web",0
"42",2022-03-20,22,"Common Ostrich","world","today 12-m","web",0
"43",2022-03-27,41,"Common Ostrich","world","today 12-m","web",0
"44",2022-04-03,39,"Common Ostrich","world","today 12-m","web",0
"45",2022-04-10,49,"Common Ostrich","world","today 12-m","web",0
"46",2022-04-17,52,"Common Ostrich","world","today 12-m","web",0
"47",2022-04-24,37,"Common Ostrich","world","today 12-m","web",0
"48",2022-05-01,42,"Common Ostrich","world","today 12-m","web",0
"49",2022-05-08,31,"Common Ostrich","world","today 12-m","web",0
"50",2022-05-15,94,"Common Ostrich","world","today 12-m","web",0
"51",2022-05-22,37,"Common Ostrich","world","today 12-m","web",0
"52",2022-05-29,61,"Common Ostrich","world","today 12-m","web",0
"53",2021-06-06,48,"Somali Ostrich","world","today 12-m","web",0
"54",2021-06-13,24,"Somali Ostrich","world","today 12-m","web",0
"55",2021-06-20,25,"Somali Ostrich","world","today 12-m","web",0
"56",2021-06-27,73,"Somali Ostrich","world","today 12-m","web",0
"57",2021-07-04,0,"Somali Ostrich","world","today 12-m","web",0
"58",2021-07-11,0,"Somali Ostrich","world","today 12-m","web",0
"59",2021-07-18,0,"Somali Ostrich","world","today 12-m","web",0
"60",2021-07-25,100,"Somali Ostrich","world","today 12-m","web",0
