"","masscentr","rangecentr","Migration","agriculture","invasive","residential","energy","transportation","resource_use","intrusion","nat_sys_modif","pollution","geological","climate_change","other","gbif_mean_scaled","mean","CITES_species","threatened"
"900",1.697996915,-4.548047159,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.149914438394027,0,0,1
"901",1.243350941,0.497854674,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0765338745785652,0,0,0
"902",1.222023119,-2.134239506,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.144672602114464,0,0,0
"903",1.313515459,-1.659151064,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149940158886075,0,0,0
"904",0.994378434,-0.423106691,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149834704868675,0,0,0
"905",-1.979048,1.996099,1,0,0,0,0,0,0,0,0,0,0,0,0,0.68070313183258,11.53666667,0,0
"906",-0.402498036,2.829055834,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.146236408031036,0,0,0
"907",-0.35501137,1.953083902,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.129842166399079,0,0,0
"908",-0.449162801,0.965135564,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.14925342174837,0,0,0
"909",-0.202103698,3.225787161,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.11933534539711,0,0,0
"910",-0.312451755,1.874481756,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.148862470269227,0,0,0
"911",-0.346353307,2.837578184,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.145511090155258,0,0,0
"912",1.728046812,3.725257227,1,0,1,0,0,0,1,0,0,0,0,0,1,-0.144147904076667,0,1,0
"913",1.99843214,1.830543976,1,0,1,0,0,0,1,0,0,0,0,0,0,-0.145037833101558,0,1,0
"914",1.371887465,2.625938839,3,0,0,0,0,0,1,0,0,0,0,0,0,-0.134291811523535,9.51,1,0
"915",1.728046812,0.288282942,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149420604946688,0,1,0
"916",1.880752405,1.90621684,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.123430047731292,3.413333333,1,0
"917",-2.460886169,2.293841208,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149564639702162,0,0,0
"918",2.812723704,2.98494725,3,0,0,0,0,0,0,0,0,0,0,0,0,2.02969921495998,8.39,0,0
"919",3.084756198,2.996527375,3,0,0,0,0,0,0,0,0,0,0,0,0,1.23315872464893,19.12666667,0,0
"920",2.871832625,3.285577735,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0938592411468707,12.11666667,0,0
"921",2.627885255,2.179481093,3,1,1,1,0,0,1,0,0,1,0,0,0,-0.148036842474458,1.493333333,0,1
"922",2.661659572,2.95418462,3,0,0,0,0,0,0,0,0,0,0,0,0,2.74979325880333,2.88,0,0
"923",2.816985507,4.175055058,1,1,1,1,0,0,1,1,0,1,0,1,0,1.09086781853611,10.92,0,1
"924",2.656822459,4.379438165,2,0,0,0,0,0,0,0,0,0,0,0,0,2.79042906419136,12.35666667,0,0
"925",2.633448144,-6.057388052,1,1,1,0,0,0,1,0,1,1,0,1,0,-0.149878429705158,2.85,0,1
"926",3.017170057,3.843989407,3,0,0,0,1,0,1,0,0,1,0,1,0,1.09019394164443,8.57,0,0
"927",2.629058964,-0.451228877,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.115847646675282,0.273333333,0,0
"928",2.456658702,3.285944109,3,1,1,0,0,0,1,1,1,1,0,1,0,-0.0496765367811222,8.21,0,0
"929",3.195771421,2.660912606,3,0,0,0,0,0,0,0,0,0,0,0,0,0.720569894508348,17.76,0,0
"930",-1.03377,1.06629,1,0,0,0,0,0,0,0,0,0,0,0,0,0.370434264197708,2.306666667,0,0
"931",-0.8232774,2.453449,1,0,0,0,0,0,0,0,0,0,0,0,0,10.4863217913676,9.043333333,0,0
"932",-1.129652,-0.359542,1,0,0,0,0,0,0,0,0,0,0,0,0,0.733731070289761,4.09,0,0
"933",-1.129652,1.419669,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354222400876316,1.193333333,0,0
"934",-1.554165,0.7340626,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0569117543186511,1.066666667,0,0
"935",-0.0716866,1.202465,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.14983727691788,0,0,0
"936",-0.0716866,2.819117,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.14649618500073,0,0,0
"937",4.793662054,1.613388446,1,1,1,0,1,1,1,1,1,1,0,1,0,-0.148119148049015,6.923333333,1,1
"938",4.289936788,2.455876548,1,1,0,0,1,0,1,1,1,1,0,1,0,-0.148052274769687,3.183333333,1,1
"939",4.33938995,2.625964519,1,1,0,0,1,1,1,1,1,1,0,0,0,-0.101251267437541,3.9,1,1
"940",1.852466421,0.767726208,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.147671611487364,0,0,0
"941",1.68300413,-2.09832222,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0792216659976734,0,0,0
"942",1.68300413,1.615715438,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.133641083074699,0,0,0
"943",-0.2796619,-3.298399,1,1,0,0,0,0,1,0,1,0,0,0,0,-0.146570774427672,0,0,0
"944",-0.1654696,-5.36075,1,1,0,1,1,0,1,0,0,0,0,0,0,-0.145526522450487,0,0,1
"945",-0.2850528,-2.59671,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.144505418916147,0,0,0
"946",-0.6770949,-5.849514,1,1,0,1,1,1,1,0,0,0,0,0,0,-0.149554351505342,0,0,1
"947",-0.2796619,-4.159269,1,1,0,0,1,1,1,1,0,0,0,0,0,-0.144209633257584,0,0,1
"948",-0.0144069,-2.54626,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.148268326902898,0,0,0
"949",0.994378434,3.033718337,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128319319210983,3.296666667,1,0
"950",1.17230438,2.553708542,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0124127310248798,3.666666667,0,0
"951",1.20997478,2.53879293,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0852891300720048,1.843333333,0,0
"952",1.057741453,1.813275394,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.135176596450017,0,0,0
"953",-1.525727,0.2688372,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.129212014343881,0,0,0
"954",-1.544595,0.07505371,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149963307328919,0,0,0
"955",-1.544595,0.7162089,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0369320760950793,1.063333333,0,0
"956",-1.507208,-7.253468,1,1,0,0,1,1,0,0,0,0,0,1,0,-0.149862997409929,0,0,1
"957",-0.6533783,0.2872047,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.140454441418448,0.996666667,0,0
"958",-1.427871,-3.967569,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.134446134475829,0,0,0
"959",-1.554165,1.332093,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0126853682405979,0,0,0
"960",-1.623845,-2.165287,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.147525004682685,0,0,0
"961",-1.411064,0.621041,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0981005071615531,0,0,0
"962",-2.672195262,0.779774253,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0772823408971877,0.88,1,0
"963",-2.672195262,-1.806925153,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.143805821532417,0,1,0
"964",0.9403112,-0.4170867,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149482334127605,0,0,0
"965",0.9403112,-2.80439,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149790980032192,0,0,0
"966",0.9403112,-3.561913,1,1,0,0,0,0,1,0,0,0,0,0,0,-0.149888717901978,0,0,0
"967",0.979226629,0.854160018,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.140603620272331,0,0,0
"968",-1.135961,-1.109957,1,1,0,0,1,0,1,0,0,0,0,0,0,-0.149981311673354,0,0,0
"969",-1.161603,0.9156612,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.147044031481371,0,0,0
"970",-1.436381852,0.490394634,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0986843623310627,0,0,0
"971",-1.394534742,-1.817956228,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149639229129104,0,0,0
"972",-1.3543687,-1.316758804,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.148252894607669,0,0,0
"973",-1.37024205,2.838593722,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.147735912717486,0,0,0
"974",-1.419432294,0.147841725,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.147730768619076,0,0,0
"975",-1.525726952,0.046329552,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149634085030694,0,0,0
"976",-1.436381852,-0.899772758,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.149881001754363,0,0,0
"977",-1.593385601,-0.611821598,1,1,0,0,0,0,1,0,0,0,0,0,0,-0.14994273093528,0,0,0
"978",-1.37024205,0.093677626,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.148525531823387,0,0,0
"979",-1.603435937,0.619824078,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149857853311519,0,0,0
"980",-1.394534742,-1.491250138,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.148777592645466,0,0,0
"981",-1.444965596,3.020079542,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149435843183115,0,0,0
"982",-1.489025586,2.350781675,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.14890619510571,0,0,0
"983",-1.964449282,1.313069545,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.147525004682685,0,0,0
"984",-1.634207595,-5.101663001,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149608364538645,0,0,0
"985",-1.665956294,1.80193506,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.119258183920964,0,0,0
"986",-1.634207595,2.47502034,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.147000306644888,0,0,0
"987",-1.644678895,1.217795401,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.146434455819813,0,0,0
"988",1.431905475,0.795266031,1,1,0,0,0,0,1,0,1,0,0,0,0,-0.148993644778677,2.36,0,0
"989",-0.060828733,1.214237664,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149572355849776,0.383333333,0,0
"990",1.431905475,-2.228561189,1,1,0,0,0,0,1,0,1,0,0,0,0,-0.149917010443231,1.033333333,0,0
"991",0.035854939,-0.760145662,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.148898478958096,0,0,0
"992",-0.060828733,1.711118735,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.1494797620784,0,0,0
"993",-0.060828733,-1.082161141,1,1,0,0,0,0,1,0,1,0,0,0,0,-0.149700958310021,0.963333333,0,0
"994",0.062935897,-0.847451846,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.143147376935966,4.173333333,0,0
"995",-0.060828733,-1.005744075,1,1,0,0,0,0,1,0,1,0,0,0,0,-0.149775547736963,0,0,0
"996",0.567635928,-0.013920976,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.148610409447148,1.156666667,0,0
"997",0.041720058,1.061402569,1,1,0,0,0,0,1,0,1,0,0,0,0,-0.149333155273722,0,0,0
"998",3.397046986,1.529725906,1,1,0,0,0,0,1,0,1,0,0,0,0,-0.147707620176232,0,1,1
"999",-0.285052781,3.009647247,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.145367055399784,7.433333333,0,0
"1000",-0.6651663,0.5573906,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.146941149513176,0,0,0
"1001",-0.809484057,2.684373295,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.145374771547399,0,0,0
"1002",-0.657292242,-2.369177184,1,1,0,1,1,1,1,0,0,0,0,0,0,-0.148039414523663,0,0,1
"1003",3.668527084,1.553646805,2,0,0,0,0,0,0,0,0,0,0,1,0,-0.0770354241735184,1.8,0,0
"1004",-0.1751082,1.454873,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.148013694031614,0,0,0
"1005",-0.32082,0.2841026,1,1,0,1,0,0,1,0,0,0,0,0,0,-0.149567211751367,0,0,0
"1006",-0.32082,0.9713148,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.148821317481949,0,0,0
"1007",-0.06515774,2.62559,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.14638044278651,0,0,0
"1008",-0.32082,1.790598,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149855281262314,0,0,0
"1009",0.986831229,1.849138315,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.138810901976524,5.023333333,0,0
"1010",0.509528297,1.660785181,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.145030116953944,0,0,0
"1011",-0.35791413,2.57984771,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.148273471001308,0,0,0
"1012",-1.79183654,-0.68520871,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.111719507701436,0,1,0
"1013",-1.68769628,-2.109168661,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.129867886891128,0,1,0
"1014",-1.854750365,-0.695083255,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.130310279354368,0,1,0
"1015",0.317637289,-0.193202185,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.145727142288469,3.596666667,1,0
"1016",0.262912389,-4.397466904,1,1,0,0,0,0,1,0,1,0,0,0,0,-0.148489523134518,0,1,1
"1017",0.132946063,0.089002785,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.133226983152712,7.373333333,1,0
"1018",-0.132447697,-0.289876905,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.147962253047516,0,1,0
"1019",-0.4428136,3.371579,3,0,0,0,0,0,0,0,0,0,0,0,0,5.74895952670451,14.05666667,0,0
"1020",0.1003935,3.913815,3,0,0,0,0,0,0,0,0,0,0,0,0,0.815519662956002,7.7,0,0
"1021",-0.1511836,1.225023,2,0,0,0,0,1,1,0,0,0,0,0,0,-0.14708004017024,1.633333333,0,0
"1022",2.378602986,3.45329226,1,0,0,0,0,0,0,0,0,0,0,0,0,0.396566284119372,9.23,0,0
"1023",2.867914215,-7.052952906,1,1,1,0,0,1,1,0,1,0,0,0,0,-0.149824416671856,0,0,1
"1024",3.417249693,0.74841322,1,1,0,0,0,0,1,1,1,1,0,1,0,-0.145313042366482,0,0,0
"1025",3.225281759,4.15255906,1,0,0,0,0,0,1,0,0,0,0,1,0,0.329942493565152,8.656666667,0,0
"1026",2.867914215,1.144742578,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149698386260816,7.976666667,0,0
"1027",2.867914215,2.396851813,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.149664949621152,0,0,0
"1028",2.663644544,3.537238004,3,0,0,0,0,0,0,0,0,0,0,0,0,0.242330781499044,9.13,0,0
"1029",2.803775921,2.181519057,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.140757943224624,0,0,0
"1030",3.092165697,1.719423859,2,1,0,0,0,1,1,0,1,0,0,1,0,-0.143690079318197,0.5,0,1
"1031",3.289037462,4.261464366,2,0,0,0,0,0,0,0,0,0,0,0,0,0.165485667404598,0,0,0
"1032",-0.6651663,-0.01190018,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149865569459134,0,0,0
"1033",-1.039500488,0.949587332,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.14775906116033,0,0,0
"1034",-1.06275735,-0.646124846,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.148345488379045,0,0,0
"1035",-1.129651585,2.933343146,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.142103124958781,0,0,0
"1036",-1.05106131,-1.614386315,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.148929343548554,0,0,0
"1037",1.324385131,-1.877406261,1,1,0,0,0,0,1,0,0,0,0,1,0,-0.149214841010297,0,0,1
"1038",-1.022406,-1.961943,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.142617534799759,0,0,0
"1039",-1.135961,-1.811594,2,1,0,0,0,0,1,0,0,0,0,0,0,-0.149510626668859,0,0,0
"1040",-1.135961,2.19332,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.140665349453248,1.47,0,0
"1041",-1.022406,-0.907481,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.140580471829487,0,0,0
"1042",-1.022406,1.815344,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149922154541641,0,0,0
"1043",1.559350421,1.021186549,3,0,1,0,0,0,1,1,0,1,0,1,0,-0.144155620224282,0,0,0
"1044",1.497656852,1.879210299,3,0,1,0,0,0,1,1,0,1,0,1,0,-0.0287426283025369,5.036666667,0,1
"1045",1.497656852,1.48218997,3,0,0,0,0,0,1,0,0,1,0,0,0,-0.149585216095801,0.256666667,0,0
"1046",-1.022406,2.48285,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.148726151661368,0,0,0
"1047",-0.6691267,1.866472,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.104378879270685,0,0,0
"1048",-0.9255562,2.272397,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.135415797026072,0,0,0
"1049",-1.338743,2.47616,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0740518470958481,0,0,0
"1050",-0.8514483,-3.606862,1,1,0,0,0,0,1,0,0,0,0,0,0,-0.149829560770265,0,0,0
"1051",-0.9621138,-0.1168301,2,0,0,0,0,0,0,0,0,0,0,1,0,-0.14409131899416,0,0,0
"1052",-1.242729,-1.58425,1,1,0,0,0,0,1,0,0,0,0,0,0,-0.149549207406932,0,0,0
"1053",-0.7869097,-0.788112,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.148949919942194,0,0,0
"1054",-1.338743,0.4814159,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.148834177727974,0,0,0
"1055",-1.0395,0.6994108,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.145529094499692,0,0,0
"1056",-0.9782,-3.021174,1,1,0,0,0,0,1,0,0,0,0,0,0,-0.149929870689256,0,0,0
"1057",-1.062757,-2.810543,1,1,0,0,1,0,1,0,0,0,0,1,0,-0.149544063308523,0,0,1
"1058",-0.9410604,0.507384,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.148023982228434,0,0,0
"1059",-0.8514483,-3.365152,1,0,0,0,0,0,1,0,1,0,0,1,0,-0.146120665816816,0,0,1
"1060",3.257002691,2.504649391,3,0,1,1,0,1,1,0,0,0,0,1,0,0.975344228498552,8.836666667,0,0
"1061",4.045573868,3.869432018,3,0,0,0,0,0,0,0,0,0,0,1,0,19.697377840553,13.49666667,0,0
"1062",4.045573868,1.607684542,3,0,0,0,0,0,0,0,0,0,0,0,0,0.561125992248121,5.33,0,0
"1063",3.532956501,-0.357209172,3,0,0,0,0,0,0,0,0,0,0,1,0,1.12808794258004,20.6,0,0
"1064",3.21594917,1.08277163,3,0,0,0,1,0,1,1,0,0,0,1,0,-0.0980619264234797,2.18,1,1
"1065",3.72674218,-4.898736206,1,1,1,1,1,0,1,1,0,0,1,1,0,-0.117995307761364,3.943333333,1,0
"1066",0.224691177,2.700932523,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269499100067298,0.783333333,1,0
"1067",0.102230008,2.500293649,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.137193083026649,0,1,0
"1068",0.129380997,2.307952099,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.107804848811596,0,1,0
"1069",0.250333607,1.118201575,1,0,0,0,0,0,0,0,0,0,0,0,0,0.12909117115543,0,1,0
"1070",0.261348667,-3.020934838,1,1,0,0,0,0,1,0,0,0,0,0,0,-0.145526522450487,0,1,1
"1071",0.18156675,1.899763168,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.14155527847814,0,1,0
"1072",0.247164032,0.122175681,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0781465494300301,1.77,1,0
"1073",0.373726756,0.911813137,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.122588987641294,0.513333333,1,0
"1074",0.2295495,2.206968,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.143546044562723,0,0,0
"1075",0.4373908,2.361331,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.10081916317112,0,0,0
"1076",2.573279623,3.582656225,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0940109489257808,3.156666667,1,0
"1077",3.75372193,2.528146237,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.146892280578283,0,1,0
"1078",3.107094765,2.553881283,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149729250851275,0,0,0
"1079",4.359857733,2.193533495,1,1,0,1,0,1,1,1,1,1,0,0,0,-0.149899006098797,0,1,1
"1080",3.993301102,4.829918103,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0485679835738154,12.74333333,1,0
"1081",3.123862488,2.009567278,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.139888590593372,0,1,0
"1082",2.318637405,3.635034552,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.147092900416264,0,1,0
"1083",3.342669815,1.721933884,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.146974586152839,0,1,0
"1084",3.760792115,3.789665017,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.129708419840425,1.653333333,1,0
"1085",2.381612204,2.308070413,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149497766422835,0,1,0
"1086",3.165706667,2.22810265,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149922154541641,0,0,0
"1087",3.345682081,2.233830455,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.147260083614582,0,1,0
"1088",2.381612204,-0.131083994,1,1,0,0,1,0,1,0,0,0,1,1,0,-0.149973595525739,0,1,1
"1089",2.588511858,2.702421201,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149466901832376,0,1,0
"1090",3.71922907,3.118245471,3,0,0,1,0,1,1,0,0,1,0,1,0,0.140848008070974,20.31,0,1
"1091",3.240512515,1.639963021,1,1,0,0,0,0,1,0,0,0,0,0,0,-0.149989027820968,0,1,1
"1092",3.433778995,1.71218081,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.148134580344244,0,1,0
"1093",3.315216968,4.560661735,1,0,0,0,0,0,0,0,0,0,0,0,0,1.18087668046117,18.28666667,1,0
"1094",2.00666264,5.499367237,2,0,0,0,0,0,0,0,0,0,0,0,0,3.35654738238408,16.21333333,0,0
"1095",-0.9204411,3.324568,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.130266554517885,5.826666667,0,0
"1096",-0.8279178,2.818054,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.148340344280635,0.523333333,0,0
"1097",-0.282353724,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149963307328919,0,0,0
"1098",-0.163074354,2.596735696,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.145066125642812,0,0,0
"1099",0.093013353,3.061500403,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.147218930827304,1.346666667,0,0
"1100",2.08922424,2.945845631,3,0,0,0,0,0,0,0,0,0,0,0,0,4.19986573158443,18.79333333,0,0
"1101",2.926880078,4.459788515,3,1,1,0,0,0,1,0,0,1,0,0,0,4.73890808779729,5.996666667,0,0
"1102",2.929706474,2.179453949,2,1,1,1,0,0,1,0,1,1,0,1,0,0.201442915288936,3.17,0,0
"1103",4.038112878,2.447323386,1,1,0,1,0,0,1,0,0,0,0,0,0,-0.132897760854486,7.136666667,1,1
"1104",3.355090561,-1.180148313,1,1,0,0,0,0,1,0,0,0,0,0,0,-0.148461230593265,0,1,1
"1105",3.875349418,1.740533269,1,1,0,0,0,0,1,0,0,0,0,0,0,-0.139855153953709,6.776666667,1,1
"1106",4.398078946,2.865090792,1,1,0,1,0,1,1,0,0,0,0,0,0,-0.145145859168164,0,0,1
"1107",4.3318323,2.947635695,1,1,1,0,0,1,1,1,1,1,0,1,0,-0.114605346909321,2.593333333,0,1
"1108",5.110906198,2.193116831,1,1,1,0,1,1,1,1,1,1,0,1,0,-0.142550661520432,3.066666667,1,1
"1109",0.699149156,6.130474383,2,0,1,1,0,0,1,0,0,1,0,0,0,-0.131483133791797,1.776666667,0,0
"1110",1.257320901,3.455693567,2,0,1,0,0,0,1,0,0,1,0,0,0,-0.148895906908891,0,0,0
"1111",0.1730561,2.665914,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.12107147861041,0.853333333,0,0
"1112",2.772257555,1.125991814,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.123167698712394,0,1,0
"1113",2.151401485,3.884374263,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0460988163371227,1.596666667,0,0
"1114",2.578074312,2.315157822,3,1,1,1,0,1,1,0,0,1,0,0,0,-0.0950089040172774,0,0,0
"1115",1.830877054,2.729095222,3,0,0,0,0,0,0,0,0,0,0,0,0,-0.125567420620555,0,0,0
"1116",2.233079516,3.580738593,3,0,0,0,0,0,0,0,0,0,0,0,0,-0.0367777100186077,3.696666667,0,0
"1117",1.890926687,3.316239586,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.137848955573896,0,0,0
"1118",2.27781541,-1.164453026,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.14373894825309,0.696666667,0,0
"1119",1.872350302,3.123331654,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0798621062496906,0,0,0
"1120",2.745342016,3.916429485,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.104394311565915,0,1,0
"1121",2.131343506,1.9683734,3,1,0,1,0,0,1,0,1,0,0,0,0,-0.126390476366119,0,1,0
"1122",1.927075202,1.670453383,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.142406626764958,0,1,0
"1123",1.917861286,2.652886534,1,1,0,0,0,0,1,0,0,1,0,1,0,-0.145428784580701,0,1,0
"1124",1.887854488,2.743733383,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.116858462012803,0,1,0
"1125",2.367427569,1.386575472,3,0,0,0,0,0,0,0,0,0,0,0,0,-0.145549670893331,0,1,0
"1126",2.718620849,3.338022758,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0320399953832036,1.84,1,0
"1127",3.106367228,2.73098137,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.11636205651626,2.33,1,0
"1128",2.602160842,3.317334046,1,1,0,0,0,0,1,0,0,0,0,0,0,-0.146367582540486,0.606666667,1,0
"1129",2.340398896,0.839247866,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.14604350434067,0,1,0
"1130",2.310605233,4.030321032,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0111292784716405,0,1,0
"1131",2.736162827,3.826231018,2,1,0,0,1,1,1,0,0,1,0,0,0,5.41115687233131,13.48333333,1,0
"1132",3.140529541,-3.812969418,1,1,1,0,0,0,1,0,1,0,0,0,0,-0.143875266860949,2.48,1,1
"1133",3.318460134,3.04511304,1,1,0,0,0,1,0,0,0,1,0,0,1,-0.138083012051541,0.946666667,1,0
"1134",3.108185079,4.103421943,3,0,0,0,0,0,0,0,0,0,0,0,0,10.4900358304194,8.193333333,1,0
"1135",2.736162827,2.86129096,2,0,1,1,0,1,1,0,0,0,0,0,0,-0.115014302732898,0,0,0
"1136",2.960280742,3.638123859,3,1,0,0,0,1,1,0,0,1,0,1,0,0.975063875135219,1.953333333,1,0
"1137",2.507106692,2.629683509,3,0,0,0,0,0,0,0,0,0,0,0,0,3.79255087539992,4.623333333,1,0
"1138",2.355933189,3.708005562,1,0,0,0,0,0,0,0,0,0,0,0,0,0.157905838397793,0,0,0
