"","date","hits","keyword","geo","time","gprop","category"
"132",2014-12-01,13,"Petit Fournier","world","all","web",0
"133",2015-01-01,9,"Petit Fournier","world","all","web",0
"134",2015-02-01,9,"Petit Fournier","world","all","web",0
"135",2015-03-01,15,"Petit Fournier","world","all","web",0
"136",2015-04-01,9,"Petit Fournier","world","all","web",0
"137",2015-05-01,8,"Petit Fournier","world","all","web",0
"138",2015-06-01,7,"Petit Fournier","world","all","web",0
"139",2015-07-01,5,"Petit Fournier","world","all","web",0
"140",2015-08-01,10,"Petit Fournier","world","all","web",0
"141",2015-09-01,12,"Petit Fournier","world","all","web",0
"142",2015-10-01,6,"Petit Fournier","world","all","web",0
"143",2015-11-01,18,"Petit Fournier","world","all","web",0
"144",2015-12-01,8,"Petit Fournier","world","all","web",0
"145",2016-01-01,7,"Petit Fournier","world","all","web",0
"146",2016-02-01,12,"Petit Fournier","world","all","web",0
"147",2016-03-01,6,"Petit Fournier","world","all","web",0
"148",2016-04-01,13,"Petit Fournier","world","all","web",0
"149",2016-05-01,10,"Petit Fournier","world","all","web",0
"150",2016-06-01,5,"Petit Fournier","world","all","web",0
"151",2016-07-01,9,"Petit Fournier","world","all","web",0
"152",2016-08-01,5,"Petit Fournier","world","all","web",0
"153",2016-09-01,10,"Petit Fournier","world","all","web",0
"154",2016-10-01,12,"Petit Fournier","world","all","web",0
"155",2016-11-01,10,"Petit Fournier","world","all","web",0
"156",2016-12-01,8,"Petit Fournier","world","all","web",0
"157",2017-01-01,5,"Petit Fournier","world","all","web",0
"158",2017-02-01,7,"Petit Fournier","world","all","web",0
"159",2017-03-01,9,"Petit Fournier","world","all","web",0
"160",2017-04-01,6,"Petit Fournier","world","all","web",0
"161",2017-05-01,6,"Petit Fournier","world","all","web",0
"162",2017-06-01,8,"Petit Fournier","world","all","web",0
"163",2017-07-01,7,"Petit Fournier","world","all","web",0
"164",2017-08-01,3,"Petit Fournier","world","all","web",0
"165",2017-09-01,5,"Petit Fournier","world","all","web",0
"166",2017-10-01,12,"Petit Fournier","world","all","web",0
"167",2017-11-01,9,"Petit Fournier","world","all","web",0
"168",2017-12-01,2,"Petit Fournier","world","all","web",0
"169",2018-01-01,9,"Petit Fournier","world","all","web",0
"170",2018-02-01,11,"Petit Fournier","world","all","web",0
"171",2018-03-01,10,"Petit Fournier","world","all","web",0
"172",2018-04-01,6,"Petit Fournier","world","all","web",0
"173",2018-05-01,19,"Petit Fournier","world","all","web",0
"174",2018-06-01,6,"Petit Fournier","world","all","web",0
"175",2018-07-01,4,"Petit Fournier","world","all","web",0
"176",2018-08-01,4,"Petit Fournier","world","all","web",0
"177",2018-09-01,4,"Petit Fournier","world","all","web",0
"178",2018-10-01,11,"Petit Fournier","world","all","web",0
"179",2018-11-01,7,"Petit Fournier","world","all","web",0
"180",2018-12-01,7,"Petit Fournier","world","all","web",0
"181",2019-01-01,8,"Petit Fournier","world","all","web",0
"182",2019-02-01,12,"Petit Fournier","world","all","web",0
"183",2019-03-01,3,"Petit Fournier","world","all","web",0
"184",2019-04-01,4,"Petit Fournier","world","all","web",0
"185",2019-05-01,5,"Petit Fournier","world","all","web",0
"186",2019-06-01,6,"Petit Fournier","world","all","web",0
"187",2019-07-01,8,"Petit Fournier","world","all","web",0
"188",2019-08-01,3,"Petit Fournier","world","all","web",0
"189",2019-09-01,11,"Petit Fournier","world","all","web",0
"190",2019-10-01,8,"Petit Fournier","world","all","web",0
"191",2019-11-01,8,"Petit Fournier","world","all","web",0
"192",2019-12-01,9,"Petit Fournier","world","all","web",0
"193",2020-01-01,11,"Petit Fournier","world","all","web",0
"194",2020-02-01,5,"Petit Fournier","world","all","web",0
"195",2020-03-01,3,"Petit Fournier","world","all","web",0
"196",2020-04-01,3,"Petit Fournier","world","all","web",0
"197",2020-05-01,10,"Petit Fournier","world","all","web",0
"198",2020-06-01,11,"Petit Fournier","world","all","web",0
"199",2020-07-01,11,"Petit Fournier","world","all","web",0
"200",2020-08-01,13,"Petit Fournier","world","all","web",0
"201",2020-09-01,8,"Petit Fournier","world","all","web",0
"202",2020-10-01,7,"Petit Fournier","world","all","web",0
"203",2020-11-01,5,"Petit Fournier","world","all","web",0
"204",2020-12-01,11,"Petit Fournier","world","all","web",0
"205",2021-01-01,12,"Petit Fournier","world","all","web",0
"206",2021-02-01,1,"Petit Fournier","world","all","web",0
"207",2021-03-01,8,"Petit Fournier","world","all","web",0
"208",2021-04-01,5,"Petit Fournier","world","all","web",0
"209",2021-05-01,4,"Petit Fournier","world","all","web",0
"210",2021-06-01,1,"Petit Fournier","world","all","web",0
"211",2021-07-01,6,"Petit Fournier","world","all","web",0
"212",2021-08-01,9,"Petit Fournier","world","all","web",0
"213",2021-09-01,10,"Petit Fournier","world","all","web",0
"214",2021-10-01,7,"Petit Fournier","world","all","web",0
"215",2021-11-01,5,"Petit Fournier","world","all","web",0
"216",2021-12-01,6,"Petit Fournier","world","all","web",0
"217",2022-01-01,7,"Petit Fournier","world","all","web",0
"218",2022-02-01,5,"Petit Fournier","world","all","web",0
"219",2022-03-01,7,"Petit Fournier","world","all","web",0
"220",2022-04-01,12,"Petit Fournier","world","all","web",0
"221",2022-05-01,5,"Petit Fournier","world","all","web",0
"222",2022-06-01,2,"Petit Fournier","world","all","web",0
